"X","TLID","STATEFP","COUNTYFP","TFIDL","TFIDR","MTFCC","FULLNAME","SMID","LFROMADD","LTOADD","RFROMADD","RTOADD","ZIPL","ZIPR","Length","CLASS","RDTYPE","Main","DeadEnd","Cluster","unit_N","unit_N_orig","property_N","parcel_N","BG_ID_10","CT_ID_10"
184,85742245,25,25,205865349,262439738,"S1400","Anderer Ln",2758," "," "," "," ",0,0,75.54,6,6,0,0,0,0,0,0,0,250251301003,25025130100
185,85738230,25,25,205863300,262439738,"S1400"," ",2758," "," "," "," ",0,0,27.49,6,6,0,0,0,0,0,0,0,250251301003,25025130100
186,85721277,25,25,262439738,262439738,"S1400","Anderer Ln",2758," "," "," "," ",0,0,61.15,6,6,0,0,6,9,9,9,2,250251301003,25025130100
187,85696099,25,25,205870739,262439738,"S1400","Brook Farm Rd",2758,"82","98","87","91",2132,2132,74.91,5,5,0,0,4,3,3,3,3,250251301003,25025130100
188,85696101,25,25,205870741,262439738,"S1400","Brook Farm Rd",2758,"70","80","67","85",2132,2132,84,5,5,0,0,4,5,5,5,5,250251301003,25025130100
189,85742302,25,25,205865348,262439738,"S1400","Anderer Ln",2758," "," "," "," ",0,0,67.11,6,6,0,0,0,0,0,0,0,250251301003,25025130100
190,85732922,25,25,262439738,262439738,"S1400","Anderer Ln",2758," "," "," "," ",0,0,71.85,6,6,0,0,6,57,57,57,1,250251301003,25025130100
191,85733956,25,25,260979148,205863092,"S1400","River St",2758,"517","501","520","500",2136,2136,20.9,4,4,1,0,5,62,0,2,2,250251010013,25025101001
192,630520071,25,25,250882858,263003291,"S1400","Dedham Pkwy",2758," "," "," "," ",0,0,312.14,4,4,1,0,0,0,0,0,0,250259807001,25025980700
193,85711725,25,25,205868327,205863111,"S1400"," ",0," "," "," "," ",0,0,33.59,6,6,0,0,0,0,0,0,0,250250509011,25025050901
194,85734572,25,25,205862284,205863127,"S1400","Centre St",2758," "," "," "," ",0,0,24.39,4,4,1,0,0,0,0,0,0,250259810001,25025981000
195,85736375,25,25,205862148,205863130,"S1400","Mount Vernon St",2758," "," "," "," ",0,0,35.57,5,5,0,0,0,0,0,0,0,250250909011,25025090901
196,85732004,25,25,205873971,205863132,"S1400","Williams St",2758,"14","16","43","55",2130,2130,75.02,5,5,0,0,0,0,0,0,0,250251202012,25025120201
197,85728619,25,25,205866809,205863145,"S1400","Ruggles St",2758,"160","216","149","299",2120,2120,123.06,4,4,1,0,5,37,6,5,3,250250805001,25025080500
198,85724298,25,25,205870908,205863147,"S1400","Dewitt Dr",2758,"2","100","1","99",2120,2120,198.05,5,5,0,0,3,60,60,2,2,250250804012,25025080401
199,85736557,25,25,205870945,205863150,"S1400","Melnea Cass Blvd",2758," "," "," "," ",0,0,157.47,4,4,1,0,0,0,0,0,0,250250804011,25025080401
200,85700333,25,25,205870384,262439834,"S1400","Albany St",2758," "," ","919","933",0,2118,40.04,4,4,1,0,3,5,5,1,1,250250804011,25025080401
201,85700334,25,25,205870384,262439834,"S1400","Albany St",2758,"890","924","935","947",2119,2118,39.22,4,4,1,0,0,0,0,0,0,250250803001,25025080300
202,85728734,25,25,205864673,205863152,"S1400","Chadwick St",2758,"54","98","51","99",2119,2119,26.67,5,5,0,0,0,0,0,0,0,250250801001,25025080100
203,85736559,25,25,205870974,205863152,"S1400","Melnea Cass Blvd",2758," "," "," "," ",0,0,183.59,4,4,1,0,5,31,0,1,1,250250801001,25025080100
204,640250778,25,25,262941723,262941721,"S1400","Melnea Cass Blvd",2758," "," "," "," ",0,0,17.42,4,4,1,0,0,0,0,0,0,250250801001,25025080100
205,85721712,25,25,205869990,205863163,"S1400","Columbia Rd",2758," "," "," "," ",0,0,39.86,4,4,1,0,0,0,0,0,0,250250910014,25025091001
206,85738032,25,25,205863226,205863225,"S1400"," ",2758," "," "," "," ",0,0,46.74,6,6,0,0,0,0,0,0,0,250250004014,25025000401
207,85738033,25,25,205863225,205863226,"S1400"," ",2758," "," "," "," ",0,0,12.01,6,6,0,0,0,0,0,0,0,250250004014,25025000401
208,638020280,25,25,205864808,260451491,"S1400"," ",0," "," "," "," ",0,0,61.13,6,6,0,0,0,0,0,0,0,250250907004,25025090700
209,85738070,25,25,205865185,260046057,"S1400"," ",2758," "," "," "," ",0,0,69.46,6,6,0,0,0,0,0,0,0,250250806011,25025080601
210,637171344,25,25,260046058,205863245,"S1400"," ",2758," "," "," "," ",0,0,51.83,6,6,0,0,0,0,0,0,0,250250806011,25025080601
211,85710076,25,25,205867791,205863261,"S1400","Commercial St",2758,"440","458","439","455",2109,2109,43.95,4,4,1,0,7,25,25,22,2,250250305003,25025030500
212,85742240,25,25,205863262,205863261,"S1400"," ",2758," "," "," "," ",0,0,102.15,5,5,0,0,0,0,0,0,0,250250305001,25025030500
213,633013023,25,25,258627872,205863262,"S1400","Commercial St",2758,"460","472","461","471",2109,2109,45.17,4,4,1,0,7,25,25,3,3,250250301001,25025030100
214,85727505,25,25,257444470,205863273,"S1400","Allandale St",2758," "," ","167","173",0,2130,20.76,5,5,0,0,1,9,9,3,1,250251106011,25025110601
215,85727507,25,25,257444470,205863273,"S1400","Allandale St",2758," "," ","175","207",0,2130,95.48,5,5,0,0,0,0,0,0,0,250251106011,25025110601
216,85735941,25,25,205865530,205863274,"S1400"," ",2758," "," "," "," ",0,0,73.89,6,6,0,0,0,0,0,0,0,250251201051,25025120105
217,630520047,25,25,250882845,205863275,"S1400","South St",2758,"324","326","313","317",2130,2130,29.47,5,5,0,0,0,0,0,0,0,250251101033,25025110103
218,85727367,25,25,205865916,205863281,"S1400","Egremont Rd",2758,"32","48","19","31",2135,2135,57.16,5,5,0,0,3,27,27,2,2,250250005042,25025000504
219,85736103,25,25,205863734,205863296,"S1400"," ",2758," "," "," "," ",0,0,75.26,6,6,0,0,0,0,0,0,0,250251201051,25025120105
220,85739066,25,25,205865797,205863297,"S1400"," ",2758," "," "," "," ",0,0,193.82,6,6,0,0,0,0,0,0,0,250251201051,25025120105
221,85736167,25,25,205862112,205863310,"S1400"," ",2758," "," "," "," ",0,0,16.97,6,6,0,0,0,0,0,0,0,250251103011,25025110301
222,85736179,25,25,205863311,205863312,"S1400"," ",2758," "," "," "," ",0,0,133.83,6,6,0,0,0,0,0,0,0,250259811001,25025981100
223,85736186,25,25,205863313,205863314,"S1400"," ",2758," "," "," "," ",0,0,31.62,6,6,0,0,0,0,0,0,0,250251404006,25025140400
224,85729330,25,25,205871556,205863314,"S1400","James St",2758,"60","98","61","99",2136,2136,52.22,5,5,0,0,0,0,0,0,0,250251404006,25025140400
225,85736132,25,25,258319436,205863316,"S1400"," ",2758," "," "," "," ",0,0,21.42,6,6,0,0,0,0,0,0,0,250259811002,25025981100
226,85729469,25,25,205873660,205863324,"S1400","River St",2758,"268","272","259","261",2126,2126,25.75,4,4,1,0,0,0,0,0,0,250251009004,25025100900
227,85738334,25,25,262466298,205863324,"S1400"," ",2758," "," "," "," ",0,0,141.63,6,6,0,0,0,0,0,0,0,250251010022,25025101002
228,85738342,25,25,205863327,205863326,"S1400"," ",2758," "," "," "," ",0,0,141.66,6,6,0,0,0,0,0,0,0,250251304062,25025130406
229,85728985,25,25,205870471,205863334,"S1400","Washington St",2758,"5318","5348"," "," ",2132,0,102.2,4,4,1,0,3,4,4,3,3,250251304063,25025130406
230,85703186,25,25,257408309,205863335,"S1400","Washington St",2758,"5270","5298"," "," ",2132,0,79.09,4,4,1,0,3,7,7,3,3,250251304063,25025130406
231,85738360,25,25,205862088,205863335,"S1400","Washington St",2758,"5285","5261"," "," ",2132,0,79.14,4,4,1,0,6,21,21,21,2,250251304043,25025130404
232,85698399,25,25,205872427,205863338,"S1400","Riverway",2758,"236","254"," "," ",2115,0,145.67,4,4,1,0,5,30,0,1,1,250250103002,25025010300
233,85720352,25,25,205868815,262457186,"S1400","Savin Hill Ave",2758," "," "," "," ",0,0,5.36,5,5,0,0,0,0,0,0,0,250250910014,25025091001
234,85713666,25,25,262457186,262457186,"S1400","Savin Hill Ct",2758,"2","98","1","99",2125,2125,73.17,5,5,0,1,2,7,7,7,7,250250910014,25025091001
235,85713667,25,25,262457186,262457186,"S1400","Wave Ave",2758,"98","2","1","99",2125,2125,59.9,5,5,0,1,1,10,10,4,4,250250910014,25025091001
236,85713677,25,25,205868815,262457186,"S1400","Savin Hill Ave",2758,"342","352","315","321",2125,2125,45.95,5,5,0,0,2,10,10,5,5,250250910014,25025091001
237,85731081,25,25,205868604,262457186,"S1630"," ",2758," "," "," "," ",0,0,32,4,4,1,0,0,0,0,0,0,250250910014,25025091001
238,85739641,25,25,205863392,205863365,"S1200","Blue Hill Ave",2758," "," "," "," ",0,0,14.45,2,2,1,0,5,2,2,1,1,250251010023,25025101002
239,85733239,25,25,263003233,205863373,"S1400","Beacon St",0," "," "," "," ",0,0,13.94,4,4,1,0,5,30,0,1,1,250250101042,25025010104
240,85725270,25,25,205867535,262437180,"S1400","Medford St",2758,"100","110","99","153",2129,2129,24.71,4,4,1,0,0,0,0,0,0,250250408011,25025040801
241,85708973,25,25,205867396,262437180,"S1400","Medford St",2758,"260","264","251","265",2129,2129,19.86,4,4,1,0,6,3,3,3,1,250250403003,25025040300
242,637126258,25,25,260028629,205863417,"S1400","American Legion Hwy",2758," "," "," "," ",0,0,389.65,4,4,1,0,5,1,1,1,1,250259811004,25025981100
243,85739642,25,25,262446052,205863421,"S1630"," ",0," "," "," "," ",0,0,47.88,1,1,1,0,0,0,0,0,0,250250404012,25025040401
244,85739762,25,25,205872173,205863441,"S1400","N071",2758," "," "," "," ",0,0,9.98,4,4,1,0,0,0,0,0,0,250251402012,25025140201
245,639471750,25,25,260440700,205863450,"S1630"," ",0," "," "," "," ",0,0,42.04,1,1,1,0,0,0,0,0,0,250250404012,25025040401
246,637466949,25,25,205863355,260186035,"S1630"," ",2758," "," "," "," ",0,0,46.65,4,7,1,0,0,0,0,0,0,250259818001,25025981800
247,85727497,25,25,205863296,205863459,"S1400","Pond St",2758,"416","426","415","429",2130,2130,155.98,5,5,0,0,4,47,47,12,4,250251201052,25025120105
248,85724416,25,25,205871372,205863469,"S1400","Albemarle Ct",0," "," "," "," ",0,0,57.6,5,5,0,0,0,0,0,0,0,250250105003,25025010500
249,85702851,25,25,262480347,205863473,"S1400","Ardmore Rd",2758,"2","98","1","99",2132,2132,104.22,5,5,0,0,4,8,8,8,8,250251302001,25025130200
250,85697654,25,25,205871372,262438219,"S1710","Amtrak RR",0," "," "," "," ",0,0,83.78,6,6,0,0,0,0,0,0,0,250250708003,25025070800
251,637121679,25,25,260026664,205863478,"S1400"," ",2758," "," "," "," ",0,0,36.58,5,5,0,0,7,43,43,5,5,250250107011,25025010701
252,85726932,25,25,205870269,205863480,"S1400","Lagrange St",2758," "," "," "," ",0,0,21.9,4,4,1,0,0,0,0,0,0,250251301005,25025130100
253,85725221,25,25,205866467,205863489,"S1400"," ",2758," "," "," "," ",0,0,18.74,5,5,0,0,0,0,0,0,0,250251304062,25025130406
254,85724544,25,25,205870872,205863498,"S1400","Lawrence St",2758,"2","14","1","25",2129,2129,57.47,5,5,0,0,2,3,3,4,4,250250404012,25025040401
255,85732285,25,25,205865587,205863507,"S1630"," ",0," "," "," "," ",0,0,55.57,3,11,1,0,0,0,0,0,0,250250203032,25025020303
256,639477097,25,25,261567216,261566067,"S1400","N Washington St",0," "," "," "," ",0,0,2.67,4,4,1,0,0,0,0,0,0,250250203032,25025020303
257,85737264,25,25,261519606,205863513,"S1100","I- 93",0," "," "," "," ",0,0,29.25,1,9,1,0,0,0,0,0,0,250250203032,25025020303
258,638185213,25,25,262437391,260522125,"S1200","Charles River Dam Rd",0," "," "," "," ",0,0,27.53,2,2,1,0,0,0,0,0,0,250250203011,25025020301
259,633013034,25,25,258627869,227167729,"S1400","Commercial St",0,"536","558","533","545",2109,2109,44.38,4,4,1,0,6,7,7,6,2,250250301001,25025030100
260,85725275,25,25,205871852,205863531,"S1400"," ",2758," "," "," "," ",0,0,87.54,4,4,1,0,0,0,0,0,0,250250203032,25025020303
261,85723382,25,25,205869797,205863535,"S1200","Commonwealth Ave",2758," "," "," "," ",0,0,93.86,2,2,1,0,0,0,0,0,0,250250007044,25025000704
262,636834524,25,25,205863458,259820405,"S1200","Commonwealth Ave",2758," "," "," "," ",0,0,157.57,2,2,1,0,0,0,0,0,0,250250007031,25025000703
263,85723574,25,25,205870570,205863540,"S1400","5th St",2758,"56","2","55","1",2129,2129,42.36,5,5,0,0,6,4,4,4,1,250250608001,25025060800
264,638251953,25,25,260696380,205863541,"S1400","Vancouver St",2758,"2","40","35","59",2120,2115,68.43,5,5,0,0,0,0,0,0,0,250250808011,25025080801
265,85726698,25,25,205863535,205863546,"S1400","Gorham St",0," "," "," "," ",0,0,10.13,2,2,1,0,0,0,0,0,0,250250007044,25025000704
266,636834545,25,25,259820412,259820411,"S1630"," ",0," "," "," "," ",0,0,17.66,2,2,1,0,0,0,0,0,0,250250007031,25025000703
267,85735742,25,25,205864583,205863574,"S1400","Huntington Ave",0," "," ","220","200",0,2115,188.59,4,4,1,0,3,16,16,2,2,250250105002,25025010500
268,85704501,25,25,205872108,205863575,"S1400","River St",2758,"1182","1216","1169","1179",2136,2136,58.83,4,4,1,0,3,1,1,1,1,250251403003,25025140300
269,85738365,25,25,205865182,205863711,"S1400"," ",2758," "," "," "," ",0,0,99.33,5,5,0,0,0,0,0,0,0,250250907004,25025090700
270,85735665,25,25,205870986,205863712,"S1400"," ",2758," "," "," "," ",0,0,15.01,6,6,0,0,0,0,0,0,0,250250817005,25025081700
271,85739870,25,25,205863905,205863712,"S1400","Warren St",2758,"125","75"," "," ",2121,0,131.33,4,4,1,0,3,1,1,3,3,250250817005,25025081700
272,85735191,25,25,262434858,262443692,"S1640","Silver Line Way",0," "," "," "," ",0,0,56.56,5,5,0,0,0,0,0,0,0,250250606001,25025060600
273,640242081,25,25,262937901,262937900,"S1400"," ",0," "," "," "," ",0,0,12.77,2,2,1,0,0,0,0,0,0,250259815021,25025981502
274,85737873,25,25,205864361,205863744,"S1400","New Rutherford Ave",2758," "," "," "," ",0,0,113.01,4,4,1,0,0,0,0,0,0,250250404012,25025040401
275,85738542,25,25,205863819,205863748,"S1630"," ",0," "," "," "," ",0,0,13.8,4,7,1,0,0,0,0,0,0,250250404012,25025040401
276,85738449,25,25,260696531,260697142,"S1630"," ",0," "," "," "," ",0,0,83.59,4,8,1,0,0,0,0,0,0,250250701011,25025070101
277,639511825,25,25,205863831,205863752,"S1630"," ",0," "," "," "," ",0,0,14.76,1,9,1,0,0,0,0,0,0,250250303002,25025030300
278,639511826,25,25,205863831,205863752,"S1630"," ",0," "," "," "," ",0,0,87.33,1,9,1,0,0,0,0,0,0,250250303002,25025030300
279,638524573,25,25,260456695,260456694,"S1630"," ",0," "," "," "," ",0,0,49.66,1,1,1,0,0,0,0,0,0,250250701011,25025070101
280,85728593,25,25,205865893,205863754,"S1400","American Legion Hwy",2758,"414","456"," "," ",2131,0,236.8,4,4,1,0,0,0,0,0,0,250259811004,25025981100
281,85728591,25,25,205862290,205863754,"S1400","American Legion Hwy",2758,"408","412"," "," ",2131,0,30.66,4,4,1,0,0,0,0,0,0,250259811004,25025981100
282,85738447,25,25,260456697,260696531,"S1630"," ",0," "," "," "," ",0,0,47.96,1,1,1,0,0,0,0,0,0,250250701011,25025070101
283,638035501,25,25,260697316,260456499,"S1630"," ",0," "," "," "," ",0,0,70.74,1,1,1,0,0,0,0,0,0,250250701011,25025070101
284,638032005,25,25,260455132,260456499,"S1630"," ",0," "," "," "," ",0,0,10.02,4,7,1,0,0,0,0,0,0,250250701011,25025070101
285,639385320,25,25,262440950,261519648,"S1400","N Washington St",0," "," "," "," ",0,0,69.56,4,4,1,0,5,31,0,1,1,250250203032,25025020303
286,85738488,25,25,260185857,205863778,"S1400","Cambridge St",2758,"83","81"," "," ",2134,0,24.99,4,4,1,0,0,0,0,0,0,250250008031,25025000803
287,639001584,25,25,260978326,260982623,"S1200","Maurice Tobin Brg",2758," "," "," "," ",0,0,68.34,1,1,1,0,0,0,0,0,0,250250408012,25025040801
288,85737641,25,25,205863805,205863794,"S1400"," ",2758," "," "," "," ",0,0,19.77,6,6,0,0,0,0,0,0,0,250251007002,25025100700
289,636850684,25,25,259826972,259826971,"S1200","Huntington Ave",0," "," "," "," ",0,0,22.79,2,2,1,0,0,0,0,0,0,250250106002,25025010600
290,85737692,25,25,205863788,205863810,"S1200","New Rutherford Ave",2758," "," "," "," ",0,0,15.8,2,2,1,0,0,0,0,0,0,250250404012,25025040401
291,85733423,25,25,205864661,205863814,"S1400","N Arsenal St",2758," "," "," "," ",0,0,3.65,4,7,1,0,0,0,0,0,0,250259815011,25025981501
292,85737683,25,25,205863773,260717488,"S1200","Sullivan Square Tunl",2758," "," "," "," ",0,0,10.03,2,2,1,0,0,0,0,0,0,250250406001,25025040600
293,639511824,25,25,261568845,205863831,"S1630"," ",0," "," "," "," ",0,0,88.16,4,8,1,0,0,0,0,0,0,250250303002,25025030300
294,85741577,25,25,260697084,205863835,"S1400"," ",2758," "," "," "," ",0,0,173.97,6,6,0,0,0,0,0,0,0,250250104051,25025010405
295,85733243,25,25,205863428,205863839,"S1630"," ",0," "," "," "," ",0,0,18.44,1,1,1,0,0,0,0,0,0,250250101043,25025010104
296,85739918,25,25,205863950,205863841,"S1400","Cummins Hwy",2758," "," "," "," ",0,0,10.18,4,4,1,0,0,0,0,0,0,250251010013,25025101001
297,639547830,25,25,261593894,205863860,"S1100","I- 90",0," "," "," "," ",0,0,111.22,1,9,1,0,0,0,0,0,0,250250701011,25025070101
298,85728081,25,25,205866233,205863863,"S1400","W Newton St",2758,"264","298","265","299",2116,2116,46.5,4,4,1,0,0,0,0,0,0,250250105002,25025010500
299,85734183,25,25,205872275,205863865,"S1400"," ",2758," "," "," "," ",0,0,17.59,4,4,1,0,0,0,0,0,0,250251011022,25025101102
300,85727309,25,25,205872775,205863866,"S1400","Strathmore Rd",2758,"90","126","91","125",2135,2135,167.32,5,5,0,0,6,87,87,44,7,250250005032,25025000503
301,85727311,25,25,205863867,205863869,"S1400","Commonwealth Ave",2758," "," "," "," ",0,0,12.35,5,5,0,0,0,0,0,0,0,250250005031,25025000503
302,85728864,25,25,258863950,205863872,"S1400","Columbia Rd",2758,"276","284","269","273",2121,2121,71.71,4,4,1,0,1,10,10,5,4,250250903002,25025090300
303,85728865,25,25,205872994,205863872,"S1400","Columbia Ter",2758," "," "," "," ",0,0,17.44,5,5,0,0,0,0,0,0,0,250250903002,25025090300
304,85712427,25,25,205872036,205863873,"S1400","Columbia Rd",2758,"648","664","649","669",2125,2125,72.47,4,4,1,0,2,21,21,11,8,250250913001,25025091300
305,85712448,25,25,205872031,205863873,"S1400","Columbia Rd",2758,"688","710","693","711",2125,2125,110.01,4,4,1,0,7,23,23,10,4,250250913001,25025091300
306,85733125,25,25,205871786,205863875,"S1400","Washington St",2758," "," "," "," ",0,0,7.22,4,4,1,0,0,0,0,0,0,250250005042,25025000504
307,85738474,25,25,205863882,205863882,"S1400"," ",2758," "," "," "," ",0,0,42.39,6,6,0,0,0,0,0,0,0,250259803001,25025980300
308,85698449,25,25,205870043,205863886,"S1400","Msn Park Dr",2758," "," "," "," ",0,0,21.1,6,6,0,0,0,0,0,0,0,250250810012,25025081001
309,85698453,25,25,258037902,205863886,"S1200","Huntington Ave",2758,"826","830","835","855",2115,2115,27.56,3,3,1,0,1,9,9,3,3,250250810014,25025081001
310,85739850,25,25,205870909,205863887,"S1400"," ",2758," "," "," "," ",0,0,95.59,5,5,0,0,0,0,0,0,0,250250806013,25025080601
311,85733603,25,25,205870898,205863890,"S1400","Roxbury St",2758,"92","100","91","113",2119,2119,79.27,4,4,1,0,0,0,0,0,0,250250806013,25025080601
312,85739853,25,25,258319286,205863890,"S1400","N447",2758," "," "," "," ",0,0,171.82,4,4,1,0,0,0,0,0,0,250250806012,25025080601
313,638892440,25,25,260915081,260915083,"S1200","Embankment Rd",0," "," "," "," ",0,0,48.9,1,1,1,0,0,0,0,0,0,250250203011,25025020301
314,640264502,25,25,262947529,262947531,"S1400","Berkeley St",2758,"134","138","121","127",2116,2116,37.77,4,4,1,0,5,30,30,2,2,250250703001,25025070300
315,85694476,25,25,205870747,205863895,"S1400","Gardner St",2758,"152","220","151","195",2132,2132,333.25,5,5,0,0,3,44,8,12,12,250251304022,25025130402
316,85730553,25,25,262432368,205863896,"S1400","Union Wharf",0," "," ","600","508",0,2109,19.57,5,5,0,0,0,0,0,0,0,250250305001,25025030500
317,85711477,25,25,205867642,258864020,"S1400","Maverick Sq",2758," "," ","77","99",0,2128,42.41,4,4,1,0,3,44,44,30,10,250250504001,25025050400
318,85730869,25,25,263003294,205863903,"S1400","Neptune Rd",0," "," ","5","7",0,2128,28.53,4,4,1,0,3,1,1,1,1,250250509011,25025050901
319,85700415,25,25,205870991,205863905,"S1400","St James St",2758,"8","32","7","37",2119,2119,158.94,5,5,0,0,2,80,14,14,14,250250817005,25025081700
320,85709408,25,25,205867546,205863923,"S1400","Decatur St",2758,"64","74","65","75",2129,2129,69.86,5,5,0,0,5,30,0,1,1,250250402001,25025040200
321,85735407,25,25,205864561,262457589,"S1400"," ",2758," "," "," "," ",0,0,78.87,6,6,0,0,0,0,0,0,0,250251404003,25025140400
322,85709384,25,25,205864573,262442791,"S1400","Vine St",2758," "," "," "," ",0,0,32.05,4,4,1,0,0,0,0,0,0,250250402002,25025040200
323,85730866,25,25,205868278,205863956,"S1400","Bennington St",0,"346","398","321","345",2128,2128,74.88,4,4,1,0,3,27,7,5,4,250250509011,25025050901
324,85728711,25,25,205871477,205863962,"S1400","E Springfield St",2758,"2","10","1","17",2118,2118,58.12,5,5,0,0,6,7,7,7,3,250250711012,25025071101
325,85734956,25,25,205867625,205863979,"S1400","Central Sq",2758," "," "," "," ",0,0,54.17,4,4,1,0,5,1,1,1,1,250250502002,25025050200
326,85734808,25,25,205863990,205863989,"S1400"," ",2758," "," "," "," ",0,0,166.52,4,4,1,0,0,0,0,0,0,250250103001,25025010300
327,639989737,25,25,205868454,262449281,"S1400","B St",2758," "," ","11","27",0,2115,100.31,4,4,1,0,0,0,0,0,0,250250607002,25025060700
328,85730993,25,25,262471130,205864001,"S1400","D St",2758," "," ","89","99",0,2127,11.99,4,4,1,0,0,0,0,0,0,250250608004,25025060800
329,85734989,25,25,262477575,205864007,"S1400"," ",2758," "," "," "," ",0,0,4.94,5,5,0,0,0,0,0,0,0,250250921012,25025092101
330,85698988,25,25,205873423,205864013,"S1400","New Dudley St",2758," "," "," "," ",0,0,74.79,4,4,1,0,5,2,2,1,1,250250814002,25025081400
331,639579519,25,25,205868256,261658208,"S1200","E Boston Expy",0," "," "," "," ",0,0,39.19,1,1,1,0,0,0,0,0,0,250259813002,25025981300
332,85729178,25,25,205871640,205864025,"S1400","Albemarle St",2758,"60","2","59","1",2136,2136,90.33,5,5,0,0,1,20,20,6,3,250251401022,25025140102
333,85734045,25,25,205864528,259954076,"S1400","N Harvard St",2758,"48","64","49","69",2134,2134,50.4,4,4,1,0,5,6,6,33,1,250250008031,25025000803
